username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
KubisiakA;2016-10-13 10:31;0;0;"@nbppl : Odsezonowione #bezrobocie najniższe od lat: 6,4% BAEL i 8,9% rejestorwane.Dlatego 1/3 firm ma trudności rerktacyjne #RynekPracownika https:// twitter.com/nbppl/status/7 86481428557025280 …";;@nbppl;#bezrobocie #RynekPracownika;"786484459365212160";https://twitter.com/KubisiakA/status/786484459365212160
KaczmarekSlawek;2016-10-12 10:10;0;0;"240 tys. osób chce zrezygnować z pracy z powodu programu #500plus http:// wiadomosci.radiozet.pl/Wiadomosci/Kra j/500-plus-240-tys.-osob-chce-zrezygnowac-z-pracy-00029867 … #PiS #bezrobocie #budżet";;;#500plus #PiS #bezrobocie #bud;"786116785850421253";https://twitter.com/KaczmarekSlawek/status/786116785850421253
EURESMazowsze;2016-10-11 14:48;0;0;"Mamy dobre wiadomości. #praca #bezrobocie http:// fb.me/7fjf3cYPD";;;#praca #bezrobocie;"785824347034234880";https://twitter.com/EURESMazowsze/status/785824347034234880
INFORPL;2016-10-11 09:06;0;0;"Wrzesień to kolejny miesiąc, w którym mamy do czynienia ze spadkiem stopy bezrobocia http://www. infor.pl/prawo/bezrobot ny/aktualnosci-rynku-pracy/747112,Spadek-bezrobocia-wrzesien-2016-r.html … #bezrobocie #praca";;;#bezrobocie #praca;"785738444282535936";https://twitter.com/INFORPL/status/785738444282535936
RafalBalawejder;2016-10-10 22:42;0;0;"#bezrobocie #molo #Sopot w drzazgach";;;#bezrobocie #molo #Sopot;"785581245090631680";https://twitter.com/RafalBalawejder/status/785581245090631680
TvpBia;2016-10-10 20:10;0;0;"Najniższe od lat #bezrobocie i brak rąk do #praca - o tym w programie Bez kantów http:// bialystok.tvp.pl/27282599/10102 016 … #Białystok #podlaskie pic.twitter.com/U2lShlJXGK";;;#bezrobocie #praca #Bia #podlaskie;"785543118917668868";https://twitter.com/TvpBia/status/785543118917668868
Wiadomosci_PR;2016-10-06 17:58;0;0;"Spada bezrobocie. Szefowa MRPiPS Elżbieta Rafalska: rynek pracy rozkwita http:// bit.ly/2dhBbLp #MRPiPS #ElżbietaRafalska #bezrobocie";;;#MRPiPS #El #bezrobocie;"784060188332548096";https://twitter.com/Wiadomosci_PR/status/784060188332548096
MMerkun;2016-10-06 17:28;0;0;"MRPiPS-> #bezrobocie w IX'16 8,4%. W VIII'16 stopa bezrobocia wynosiła 8,5%.";;;#bezrobocie;"784052809285107712";https://twitter.com/MMerkun/status/784052809285107712
KarolTokarczyk;2016-10-06 16:51;4;7;"Rekordowo niskie #bezrobocie we wrześniu - podaje @MRPiPS_GOV_PL pic.twitter.com/gqOgk61y8C";;@MRPiPS_GOV_PL;#bezrobocie;"784043416153907200";https://twitter.com/KarolTokarczyk/status/784043416153907200
Gospodarka_PRSA;2016-10-06 16:45;0;0;"MRPiPS: #bezrobocie spadło we wrześniu do 8,4 proc. #praca http://www. polskieradio.pl/42/275/Artykul /1676870,MRPiPS-bezrobocie-spadlo-we-wrzesniu-do-84-proc-Tak-dobrze-nie-bylo-od-25-lat …";;;#bezrobocie #praca;"784041810356207616";https://twitter.com/Gospodarka_PRSA/status/784041810356207616
pulshr_pl;2016-10-06 15:31;2;2;"#Bezrobocie spada, a liczba miejsc pracy rośnie http://www. pulshr.pl/rekrutacja/mrp ips-bezrobocie-spada-a-liczba-miejsc-pracy-rosnie,38226.html … @MRPiPS_GOV_PL @PSamorzadowy @ParlamentarnyPL";;@MRPiPS_GOV_PL @PSamorzadowy @ParlamentarnyPL;#Bezrobocie;"784023287835791360";https://twitter.com/pulshr_pl/status/784023287835791360
KRK_Partnerzy;2016-10-06 14:46;0;0;"Polska w europejskiej czołówce krajów z najniższym bezrobociem http://www. mpips.gov.pl/aktualnosci-ws zystkie/zatrudnienie-i-przeciwdzialanie-bezrobociu/art,8285,eurostat-bezrobocie-w-polsce-ponizej-6.html … #bezrobocie #spadek";;;#bezrobocie #spadek;"784012013781585920";https://twitter.com/KRK_Partnerzy/status/784012013781585920
easyMarketsPL;2016-10-06 11:09;0;0;"W lipcu #bezrobocie w Grecji spadł do 23,2% z poziomu 23,4% i było najniższe od kwietnia 2012";;;#bezrobocie;"783957445861371904";https://twitter.com/easyMarketsPL/status/783957445861371904
TvpBia;2016-10-05 20:52;0;0;"Choć w #Augustów #bezrobocie jest na wysokim poziomie, w mieście brakuje chętnych do #praca http:// bialystok.tvp.pl/27219445/braku je-chetnych-do-pracy … #podlaskie pic.twitter.com/djKU49SQWk";;;#August #bezrobocie #praca #podlaskie;"783741546738745344";https://twitter.com/TvpBia/status/783741546738745344
GrzegorzMathea;2016-10-05 10:12;0;0;"Dla tych co marzą o przeprowadzce nad M. Srodziemne: Portugalia Włochy Cypr Hiszpania i Grecja - liderzy europ. bezrobocia #bezrobocie https:// twitter.com/paul1kirby/sta tus/781824630868803584 …";;;#bezrobocie;"783580669146501120";https://twitter.com/GrzegorzMathea/status/783580669146501120
punkt_press;2016-10-04 20:00;0;0;"Austria: Bezrobocie w górę o 0,3 procent #bezrobocie #austria #praca #pracownik http:// job-profi.pl/pl/aktualnosci /gospodarka/4710-austria-bezrobocie-w-gore-o-0-3-procent … pic.twitter.com/xNt88vm51X";;;#bezrobocie #austria #praca #pracownik;"783366088172015616";https://twitter.com/punkt_press/status/783366088172015616
PSamorzadowy;2016-10-04 09:20;0;0;"Paradoks. Mają 14 proc. bezrobocia i brakuje rąk do pracy #Augustów #bezrobocie";;;#August #bezrobocie;"783205102958108672";https://twitter.com/PSamorzadowy/status/783205102958108672
punkt_press;2016-10-02 20:00;0;0;"Niemcy: Stopa bezrobocia znowu spada #bezrobocie #praca #pracownik http:// job-profi.pl/pl/aktualnosci /gospodarka/4692-niemcy-stopa-bezrobocia-znowu-spada … pic.twitter.com/vUbB70oL8K";;;#bezrobocie #praca #pracownik;"782641315229995008";https://twitter.com/punkt_press/status/782641315229995008
TowBiznesowe;2016-10-01 15:05;0;0;"#Bezrobocie w Polsce coraz niższe http:// bit.ly/2dvDmLa #TowarzystwaBiznesowe #Networking #Relacje #Praca #Firma";;;#Bezrobocie #TowarzystwaBiznesowe #Networking #Relacje #Praca #Firma;"782204709897732096";https://twitter.com/TowBiznesowe/status/782204709897732096
CinkciarzPL;2016-09-30 11:13;0;0;"#Bezrobocie w Polsce według #eurostat spadło do poziomu 5.9%. Najlepszy rezultat w historii badań. #praca pic.twitter.com/5291GKbvBJ";;;#Bezrobocie #eurostat #praca;"781783971374006276";https://twitter.com/CinkciarzPL/status/781783971374006276
KubisiakA;2016-09-30 11:06;2;1;"#Eurostat : Sierpniowe #bezrobocie w Polsce spadło do 5,9%. Pierwsze raz w historii jest poniżej 6% i zbliżamy się do poziomów Holandii https:// twitter.com/EU_Eurostat/st atus/781780953861685248 …";;;#Eurostat #bezrobocie;"781782219551629312";https://twitter.com/KubisiakA/status/781782219551629312
easyMarketsPL;2016-09-30 11:04;2;0;"Wg Eurostatu w sierpniu #bezrobocie w Polsce to zaledwie 5,9%. To 7. najlepszy wynik w całej #UE https:// twitter.com/EU_Eurostat/st atus/781780953861685248 …";;;#bezrobocie #UE;"781781777178304512";https://twitter.com/easyMarketsPL/status/781781777178304512
ESKA_INFO;2016-09-29 12:30;0;0;"Statystyki statystykami, a jak Wasze odczucia? #bezrobocie http:// fb.me/1agWSCKdh";;;#bezrobocie;"781440909389029377";https://twitter.com/ESKA_INFO/status/781440909389029377
wykop;2016-09-28 15:21;1;0;"Umowa "śmieciowa" vs umowa o pracę. Infografika. http://www. wykop.pl/wpis/19839805/ #wykop #umowa #podatki #praca #bezrobocie pic.twitter.com/15Q5RrYuqo";;;#wykop #umowa #podatki #praca #bezrobocie;"781121561575260164";https://twitter.com/wykop/status/781121561575260164
PSamorzadowy;2016-09-27 13:21;1;0;"Zobaczcie, jak szacuje się #bezrobocie w II kwartale 2016 http:// bit.ly/2dgopfZ #GUS , #JST , @pulshr_pl";;@pulshr_pl;#bezrobocie #GUS #JST;"780728962880331780";https://twitter.com/PSamorzadowy/status/780728962880331780
Hydrochoreus;2016-09-26 17:43;0;0;"na kawę już nas nie było stać #zaciskaniepasa #brakmonet #bezrobocie";;;#zaciskaniepasa #brakmonet #bezrobocie;"780432607544827904";https://twitter.com/Hydrochoreus/status/780432607544827904
eNewsroom;2016-09-26 16:31;0;1;"Kto w Polsce obawia się o #zatrudnienie oraz swoje #miejscapracy i dlaczego? @KubisiakA @Workservicepl #Polska #bezrobocie #wiekemerytalny pic.twitter.com/H80sCvXa8V";;@KubisiakA @Workservicepl;#zatrudnienie #miejscapracy #Polska #bezrobocie #wiekemerytalny;"780414427078221824";https://twitter.com/eNewsroom/status/780414427078221824
KalkulatorPL;2016-09-26 13:28;0;0;"#Bezrobocie w Polsce jest najniższe od 25 lat. W jakich branżach najszybciej znajdziemy zatrudnienie? http:// bit.ly/2cF4ZUp";;;#Bezrobocie;"780368392410767360";https://twitter.com/KalkulatorPL/status/780368392410767360
RPEkonomia;2016-09-26 11:16;0;0;"#Praca : Imigranci jedynym ratunkiem dla Polski? #Bezrobocie w Polsce jest najniższe od 25 lat http:// bit.ly/2dk4bXp";;;#Praca #Bezrobocie;"780335194834362368";https://twitter.com/RPEkonomia/status/780335194834362368
pulshr_pl;2016-09-26 09:28;0;0;"Bezrobocie nie może już tak szybko spadać http:// bit.ly/2dsNGVs #praca , #bezrobocie";;;#praca #bezrobocie;"780307976297050112";https://twitter.com/pulshr_pl/status/780307976297050112
LRadiowa;2016-09-23 13:25;0;2;"- Poziom #bezrobocie w @krapkowicki jest rekordowo niski - starosta Krapkowicki @MaciejSonik w @LRadiowa #krapkowice";;@krapkowicki @MaciejSonik @LRadiowa;#bezrobocie #krapkowice;"779280621889851393";https://twitter.com/LRadiowa/status/779280621889851393
pulshr_pl;2016-09-23 12:08;0;0;"#Bezrobocie w sierpniu: 8,5 proc. - podał #GUS . http:// bit.ly/2deGdJ6";;;#Bezrobocie #GUS;"779261217026273280";https://twitter.com/pulshr_pl/status/779261217026273280
pulshr_pl;2016-09-23 10:56;0;1;"Kolejny dobry miesiąc. Stopa bezrobocia coraz niższa http:// bit.ly/2d2dAOm #bezrobocie #GUS";;;#bezrobocie #GUS;"779243039780925440";https://twitter.com/pulshr_pl/status/779243039780925440
PrzemSkrzydlo;2016-09-23 10:50;0;0;"Jestem przekonany, że to efekt #500+. Prawda jest inna. Suwerenowi nie chce się rejestrować i tyle. #GUS #bezrobocie https:// twitter.com/PAPinformacje/ status/779237979768385536 …";;;#500 #GUS #bezrobocie;"779241638560460800";https://twitter.com/PrzemSkrzydlo/status/779241638560460800
Gospodarka_PRSA;2016-09-23 10:31;1;2;"#Bezrobocie w sierpniu wyniosło 8,5 procent #GUS http://www. polskieradio.pl/42/273/Artykul /1671625,Bezrobocie-w-sierpniu-wynioslo-85-procent …";;;#Bezrobocie #GUS;"779236695476666368";https://twitter.com/Gospodarka_PRSA/status/779236695476666368
iar_pr;2016-09-23 10:26;1;0;"#Bezrobocie spadło w sierpniu o 0,1 pkt. procent miesiąc do miesiąca i wyniosło 8,5 proc. - podał w komunikacie #GUS .";;;#Bezrobocie #GUS;"779235422287323136";https://twitter.com/iar_pr/status/779235422287323136
Macronextcom;2016-09-23 10:00;1;0;"#Polska : w VIII 2016 stopa bezrobocia 8,5% (prognoza: 8,5%; poprzednio: 8,6%) http://www. macronext.com/pl/dane-makro/ d/2016-09-23/c/1 … #bezrobocie";;;#Polska #bezrobocie;"779228864266526720";https://twitter.com/Macronextcom/status/779228864266526720
eNewsroom;2016-09-23 09:59;1;3;"Niskie #bezrobocie , wyższy #poziom płac. #Polskie #firmy nie przestają rekrutować. @KubisiakA @Workservicepl http:// bit.ly/2dot1Vi pic.twitter.com/jUfbp6UbNt";;@KubisiakA @Workservicepl;#bezrobocie #poziom #Polskie #firmy;"779228770033164292";https://twitter.com/eNewsroom/status/779228770033164292
TomunelTomasz;2016-09-22 11:24;0;0;"Aktualny stan, http://www. dziennikpolski24.pl/aktualnosci/a/ liczba-bezrobotnych-spadla-ponizej-100-tysiecy-wideo,10654738/ … #rynekpracy #bezrobocie #małopolska #urządpracy";;;#rynekpracy #bezrobocie #ma #urz;"778887806953324544";https://twitter.com/TomunelTomasz/status/778887806953324544
PiotBartczak;2016-09-21 18:53;0;0;"#Politologia /PoliticalScience: #Bezrobocie to bardzo ogólne i szerokie pojęcie http:// politologia24.blogspot.com/2016/09/bezrob ocie-to-bardzo-ogolne-i-szerokie.html?spref=tw … http:// bit.ly/PiotrBartczak24";;;#Politologia #Bezrobocie;"778638335615070208";https://twitter.com/PiotBartczak/status/778638335615070208
pulshr_pl;2016-09-21 16:47;1;0;"Bezrobocie w Łódzkiem najniższe od ośmiu lat http:// bit.ly/2ctTsr3 #bezrobocie , #praca , #łódzkie";;;#bezrobocie #praca #;"778606613758345216";https://twitter.com/pulshr_pl/status/778606613758345216
harloczek;2016-09-21 13:24;0;0;"http:// di.com.pl/algorytm-minis terstwa-niczym-glupi-psychotest-z-gazety-profilowanie-bezrobotnych-ujawnione-55518 … #praca #bezrobocie #polityka nic dziwnego, wszak #urzędy te służą pobieraniu zasiłków bądź ubezpieczenia zdrowotnego";;;#praca #bezrobocie #polityka #urz;"778555613605466113";https://twitter.com/harloczek/status/778555613605466113
KRK_Partnerzy;2016-09-19 13:53;0;0;"W sierpniu odnotowano najniższe bezrobocie http://www. mpips.gov.pl/aktualnosci-ws zystkie/zatrudnienie-i-przeciwdzialanie-bezrobociu/art,8220,bezrobocie-coraz-nizsze.html … #bezrobocie #sierpień";;;#bezrobocie #sierpie;"777837975883419648";https://twitter.com/KRK_Partnerzy/status/777837975883419648
PiotBartczak;2016-09-18 19:29;0;0;"#Politologia /PoliticalScience: #Bezrobocie to bardzo ogólne i szerokie pojęcie http:// politologia24.blogspot.com/2016/09/bezrob ocie-to-bardzo-ogolne-i-szerokie.html?spref=tw …";;;#Politologia #Bezrobocie;"777560118875463680";https://twitter.com/PiotBartczak/status/777560118875463680
PiotBartczak;2016-09-18 17:12;0;0;"#Politologia /PoliticalScience: #Bezrobocie to bardzo ogólne i szerokie pojęcie http:// politologia11.blogspot.com/2016/09/bezrob ocie-to-bardzo-ogolne-i-szerokie.html?spref=tw …";;;#Politologia #Bezrobocie;"777525656791945217";https://twitter.com/PiotBartczak/status/777525656791945217
Money_pl;2016-09-17 09:40;2;0;"Wzrost bezrobocia jest nieunikniony? Zaskakujące konsekwencje rewolucji przemysłowej http://www. money.pl/gospodarka/wia domosci/artykul/bezrobocie-roboty-praca-sztuczna-inteligencja,223,0,2151647.html … #bezrobocie #praca";;;#bezrobocie #praca;"777049463944871936";https://twitter.com/Money_pl/status/777049463944871936
PiotBartczak;2016-09-16 15:28;0;0;"#Politologia /PoliticalScience: #Bezrobocie to bardzo ogólne i szerokie pojęcie http:// politologia11.blogspot.com/2016/09/bezrob ocie-to-bardzo-ogolne-i-szerokie.html?spref=tw …";;;#Politologia #Bezrobocie;"776774800073162752";https://twitter.com/PiotBartczak/status/776774800073162752
PiotBartczak;2016-09-16 00:12;0;0;"#Politologia /PoliticalScience: #Bezrobocie to bardzo ogólne i szerokie pojęcie http:// politologia11.blogspot.com/2016/09/bezrob ocie-to-bardzo-ogolne-i-szerokie.html?spref=tw …";;;#Politologia #Bezrobocie;"776544242512592896";https://twitter.com/PiotBartczak/status/776544242512592896
MagazynPomorski;2016-09-15 11:17;0;0;"Szalenie szybki #wzrost #pracujących prognozuje wyższy wskaźnik konsumpcji. Dziś notujemy najniższe #bezrobocie pic.twitter.com/TdsoTqNixU";;;#wzrost #pracuj #bezrobocie;"776349294672678916";https://twitter.com/MagazynPomorski/status/776349294672678916
AdzunaPL;2016-09-14 18:07;0;0;"Gdzie najlepiej szukać pracy w Polsce? Przeczytaj najnowszy raport Adzuna: http:// bit.ly/raport-wrzesien #rynekpracy #polska #bezrobocie #gus";;;#rynekpracy #polska #bezrobocie #gus;"776089919827615744";https://twitter.com/AdzunaPL/status/776089919827615744
Macronextcom;2016-09-14 10:30;0;0;"#UK : w VII 2016 stopa bezrobocia 4,9% (prognoza: 4,9%; poprzednio: 4,9%) http://www. macronext.com/pl/dane-makro/ d/2016-09-14/c/11 … #bezrobocie";;;#UK #bezrobocie;"775975067452862464";https://twitter.com/Macronextcom/status/775975067452862464
zielonalinia;2016-09-12 16:21;0;0;"POWER, staże i praktyki dla studentów: Unijny program pomoże młodym bezrobotnym? http:// bit.ly/2cH2O0B #Praca #Bezrobocie";;;#Praca #Bezrobocie;"775338434164645892";https://twitter.com/zielonalinia/status/775338434164645892
Macronextcom;2016-09-12 10:14;0;0;"#Włochy : w II kw. 2016 stopa bezrobocia 11,5% (prognoza: 11,5%; poprzednio: 11,6%) #bezrobocie";;;#W #bezrobocie;"775246080346816512";https://twitter.com/Macronextcom/status/775246080346816512
Macronextcom;2016-09-09 07:46;0;0;"#Szwajcaria : w VIII 2016 stopa bezrobocia s.a. 3,4% (prognoza: 3,3%; poprzednio: 3,3%) http://www. macronext.com/pl/dane-makro/ d/2016-09-09/c/26 … #bezrobocie";;;#Szwajcaria #bezrobocie;"774121856710250497";https://twitter.com/Macronextcom/status/774121856710250497
pulshr_pl;2016-09-07 12:42;1;1;"#Męcina - Niskie #bezrobocie oznacza wzrost #płac Pracownicy będą przebierać w ofertach pracy @LewiatanTweets #praca http://www. pulshr.pl/rekrutacja/mec ina-niskie-bezrobocie-oznacza-wzrost-plac-pracownicy-beda-przebierac-w-ofertach-pracy,37220.html …";;@LewiatanTweets;#M #bezrobocie #p #praca;"773471562259374080";https://twitter.com/pulshr_pl/status/773471562259374080
wgospodarce;2016-09-07 09:59;0;0;"Bezrobocie w sierpniu spadło do 8,5 proc. "Zwrot w stronę rynku pracownika" http:// wgospodarce.pl/informacje/291 83-bezrobocie-w-sierpniu-spadlo-do-85-proc-zwrot-w-strone-rynku-pracownika … #bezrobocie #praca";;;#bezrobocie #praca;"773430494461558784";https://twitter.com/wgospodarce/status/773430494461558784
AgropolskaPL;2016-09-07 08:58;0;0;"Bezrobocie znów minimalnie spadło http://www. agropolska.pl/aktualnosci/po lska/bezrobocie-znow-minimalnie-spadlo,2607.html … #praca #bezrobocie #zatrudnienie @MRPiPS_GOV_PL pic.twitter.com/1XGuPxBI29";;@MRPiPS_GOV_PL;#praca #bezrobocie #zatrudnienie;"773415070747492352";https://twitter.com/AgropolskaPL/status/773415070747492352
harloczek;2016-09-06 18:16;0;1;"Ale te biedne matki-kasjerki z #tv będą miały więcej czasu dla swoich biednych dzieci #bezrobocie https:// twitter.com/mr_hanki/statu s/773184398850220036 …";;;#tv #bezrobocie;"773193273800323072";https://twitter.com/harloczek/status/773193273800323072
mr_hanki;2016-09-06 17:41;1;2;"Skutkiem #zakazhandluwniedziele będzie prawdopodobnie jeszcze większa liczba kas samoobsługowych w sklepach i marketach i wzrost #bezrobocie";;;#zakazhandluwniedziele #bezrobocie;"773184398850220036";https://twitter.com/mr_hanki/status/773184398850220036
erjotes;2016-09-06 17:28;0;3;":D się biedaczka plącze... bo po zmianie warty pewnie czeka ją #bezrobocie";;;#bezrobocie;"773181206334693376";https://twitter.com/erjotes/status/773181206334693376
PAPinformacje;2016-09-06 15:01;0;2;"@MRPiPS_GOV_PL : stopa bezrobocia rejestrowanego w sierpniu - 8,5 proc. #bezrobocie";;@MRPiPS_GOV_PL;#bezrobocie;"773144104326881280";https://twitter.com/PAPinformacje/status/773144104326881280
zielonalinia;2016-09-06 14:49;0;0;"Jest praca – nie ma ludzi? http:// bit.ly/2bTXCuX #Praca #RynekPracy #Bezrobocie";;;#Praca #RynekPracy #Bezrobocie;"773141194410975232";https://twitter.com/zielonalinia/status/773141194410975232
expressbydgoski;2016-09-06 10:02;0;0;"#Praca #Bydgoszcz #bezrobocie Tak niskiego bezrobocia w Bydgoszczy jeszcze nie było http:// express.bydgoski.pl/362431,Praca-w -Bydgoszczy-Za-1350-zl-rak-brudzic-nie-warto.html … pic.twitter.com/gwWx0bcDop";;;#Praca #Bydgoszcz #bezrobocie;"773068729068421120";https://twitter.com/expressbydgoski/status/773068729068421120
OTTIMAplusKOLEJ;2016-09-06 08:05;0;1;"Zapraszamy:) @strategia #śląsk #bezrobocie #śląskie";;@strategia;# #bezrobocie #;"773039415140708352";https://twitter.com/OTTIMAplusKOLEJ/status/773039415140708352
zielonalinia;2016-09-02 12:50;0;0;"Zaskakujące dane: Bezrobocie wśród kobiet jest niższe niż wśród mężczyzn #Praca #Bezrobocie #Kobiety #Pracodawcy";;;#Praca #Bezrobocie #Kobiety #Pracodawcy;"771661618623057920";https://twitter.com/zielonalinia/status/771661618623057920
GoldenLine_pl;2016-09-02 11:16;0;1;"@WilgaKatarzyna zaprasza na nowy przegląd newsów #HR i #EB http:// hubs.ly/H04bCW50 W tym tygodniu @Rekruter_Mag #IT #bezrobocie #kandydat";;@WilgaKatarzyna @Rekruter_Mag;#HR #EB #IT #bezrobocie #kandydat;"771637932100689920";https://twitter.com/GoldenLine_pl/status/771637932100689920
pulshr_pl;2016-09-02 09:13;1;0;"Małe firmy cierpią przez niskie bezrobocie i 500+ @TaxCareSA #bezrobocie #500plus #TaxCare #Rodzina500Plus http://www. pulshr.pl/rekrutacja/mal e-firmy-maja-problem-z-pracownikami-przez-niskie-bezrobocie-i-500-plus,37092.html …";;@TaxCareSA;#bezrobocie #500plus #TaxCare #Rodzina500Plus;"771607077936443393";https://twitter.com/pulshr_pl/status/771607077936443393
